id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status
30614,6000.0,MORTGAGE,27900.0,32.04,0.1409,0,5557,UNDER_FORTY,0
30615,6000.0,MORTGAGE,63000.0,13.68,0.158,0,10060,OVER_FORTY,0
30616,7000.0,MORTGAGE,85000.0,20.44,0.1114,0,9392,OVER_FORTY,0
30617,6000.0,MORTGAGE,35000.0,22.77,0.1114,0,9180,OVER_FORTY,1
30618,14300.0,MORTGAGE,60000.0,21.0,0.1433,0,7596,OVER_FORTY,0
30619,3000.0,MORTGAGE,90000.0,34.19,0.1212,0,9667,OVER_FORTY,0
30620,14000.0,RENT,36000.0,18.1,0.1905,0,7230,UNDER_FORTY,0
30621,4725.0,MORTGAGE,77147.0,22.75,0.1016,0,11674,OVER_FORTY,0
30622,8500.0,OWN,26000.0,28.38,0.1311,0,12283,UNDER_FORTY,1
30623,8500.0,RENT,100000.0,14.14,0.1777,0,7444,UNDER_FORTY,0
30624,8400.0,RENT,120000.0,18.64,0.1727,0,5953,UNDER_FORTY,0
30625,8500.0,MORTGAGE,25800.0,11.67,0.1212,0,4096,OVER_FORTY,0
30626,9950.0,RENT,30000.0,27.36,0.1727,0,4308,UNDER_FORTY,0
30627,10000.0,MORTGAGE,50000.0,14.14,0.1114,0,8936,OVER_FORTY,0
30628,12000.0,MORTGAGE,61000.0,19.22,0.1114,0,6074,UNDER_FORTY,0
30629,30000.0,RENT,106000.0,17.22,0.1212,0,4858,UNDER_FORTY,0
30630,12000.0,RENT,48000.0,32.98,0.0603,0,5374,UNDER_FORTY,0
30631,8000.0,MORTGAGE,43000.0,30.42,0.158,0,7900,UNDER_FORTY,0
30632,7000.0,MORTGAGE,220000.0,33.64,0.1433,0,13348,OVER_FORTY,0
30633,21325.0,MORTGAGE,54000.0,26.47,0.1409,0,5769,UNDER_FORTY,0
30634,3000.0,RENT,72000.0,26.51,0.1409,0,5374,OVER_FORTY,0
30635,8400.0,RENT,48000.0,16.7,0.1777,0,7110,UNDER_FORTY,0
30636,12000.0,OWN,83000.0,20.07,0.1016,0,6349,UNDER_FORTY,0
30637,13600.0,MORTGAGE,67000.0,8.49,0.1212,0,7780,UNDER_FORTY,1
30638,6500.0,RENT,40000.0,13.31,0.1212,0,5374,UNDER_FORTY,0
30639,7500.0,OWN,24000.0,21.5,0.1531,0,6957,UNDER_FORTY,0
30640,30000.0,MORTGAGE,115000.0,11.74,0.1016,0,9575,UNDER_FORTY,0
30641,2000.0,MORTGAGE,32000.0,19.95,0.1409,0,7383,UNDER_FORTY,0
30642,14000.0,RENT,108000.0,6.27,0.1629,0,5312,UNDER_FORTY,0
30643,6000.0,RENT,65000.0,29.44,0.1212,0,6835,UNDER_FORTY,0
30644,11100.0,RENT,36000.0,16.13,0.1409,0,8387,UNDER_FORTY,1
30645,5500.0,MORTGAGE,125000.0,20.32,0.0762,0,12102,OVER_FORTY,0
30646,15000.0,MORTGAGE,95000.0,22.47,0.1905,0,7688,UNDER_FORTY,0
30647,15500.0,MORTGAGE,41000.0,12.09,0.1777,0,8571,UNDER_FORTY,1
30648,6000.0,RENT,45000.0,22.35,0.089,0,12893,UNDER_FORTY,0
30649,1600.0,RENT,14000.0,9.69,0.158,0,6470,UNDER_FORTY,0
30650,12000.0,OWN,58000.0,31.63,0.1433,0,7719,UNDER_FORTY,1
30651,6800.0,MORTGAGE,68000.0,16.38,0.1433,0,5800,UNDER_FORTY,0
30652,15000.0,RENT,83000.0,7.42,0.1433,0,6896,UNDER_FORTY,0
30653,15000.0,RENT,54000.0,33.42,0.1433,0,7200,UNDER_FORTY,0
30654,8000.0,MORTGAGE,157000.0,10.8,0.1433,0,10091,UNDER_FORTY,0
30655,11400.0,RENT,92000.0,26.1,0.1016,0,7841,UNDER_FORTY,0
30656,11875.0,RENT,35000.0,6.79,0.1212,0,4797,UNDER_FORTY,1
30657,28000.0,OWN,92000.0,20.52,0.1777,0,15146,OVER_FORTY,0
30658,15000.0,MORTGAGE,65000.0,22.74,0.1433,0,8996,UNDER_FORTY,0
30659,11700.0,MORTGAGE,87622.0,8.34,0.1849,0,8844,OVER_FORTY,0
30660,6000.0,RENT,120000.0,7.36,0.1531,0,9302,OVER_FORTY,0
30661,5000.0,MORTGAGE,60000.0,26.91,0.1311,0,10944,OVER_FORTY,0
30662,13800.0,RENT,113000.0,21.53,0.1114,0,7200,UNDER_FORTY,0
30663,20000.0,RENT,81000.0,28.13,0.1972,0,8965,UNDER_FORTY,0
30664,10000.0,MORTGAGE,85000.0,18.76,0.1409,0,9757,UNDER_FORTY,0
30665,9600.0,RENT,62000.0,20.17,0.1212,0,9027,OVER_FORTY,0
30666,22000.0,RENT,63000.0,21.95,0.1409,0,6531,UNDER_FORTY,0
30667,14075.0,RENT,87492.0,1.22,0.1433,0,8814,UNDER_FORTY,0
30668,6000.0,RENT,53293.0,19.66,0.1433,0,8296,UNDER_FORTY,0
30669,5600.0,RENT,45000.0,14.61,0.079,0,7566,UNDER_FORTY,0
30670,2000.0,RENT,19000.0,26.91,0.0603,0,6957,OVER_FORTY,0
30671,17325.0,RENT,45000.0,14.75,0.1311,0,7322,UNDER_FORTY,0
30672,5000.0,RENT,86000.0,7.12,0.1849,0,8844,UNDER_FORTY,0
30673,15000.0,MORTGAGE,64800.0,6.45,0.0762,0,9667,OVER_FORTY,0
30674,10000.0,RENT,38000.0,25.26,0.1875,0,6196,UNDER_FORTY,0
30675,21900.0,RENT,65000.0,13.89,0.2149,0,5739,UNDER_FORTY,1
30676,8000.0,RENT,50000.0,16.01,0.1531,0,5769,UNDER_FORTY,0
30677,12000.0,RENT,95000.0,16.12,0.089,0,8661,OVER_FORTY,0
30678,8000.0,MORTGAGE,60000.0,20.94,0.1433,0,7780,UNDER_FORTY,0
30679,12000.0,RENT,38397.0,22.19,0.1409,0,8996,UNDER_FORTY,1
30680,9525.0,MORTGAGE,63000.0,23.67,0.1531,0,9940,UNDER_FORTY,1
30681,1500.0,MORTGAGE,12500.0,7.39,0.1311,0,8053,UNDER_FORTY,0
30682,5650.0,OWN,64480.0,12.84,0.1433,0,7261,UNDER_FORTY,0
30683,10000.0,MORTGAGE,97000.0,8.25,0.1311,0,8936,UNDER_FORTY,0
30684,8000.0,MORTGAGE,200000.0,3.79,0.079,0,10822,UNDER_FORTY,0
30685,12000.0,MORTGAGE,90000.0,15.53,0.0662,0,12954,UNDER_FORTY,0
30686,12000.0,MORTGAGE,130000.0,9.93,0.0662,0,12770,OVER_FORTY,0
30687,16450.0,RENT,42000.0,30.29,0.1311,0,8722,UNDER_FORTY,1
30688,13000.0,RENT,65395.0,25.43,0.1849,0,8175,UNDER_FORTY,0
30689,13000.0,MORTGAGE,100000.0,5.66,0.079,0,9667,OVER_FORTY,0
30690,5000.0,MORTGAGE,56000.0,15.51,0.1114,0,5800,OVER_FORTY,0
30691,14125.0,RENT,36000.0,33.33,0.158,0,6592,UNDER_FORTY,0
30692,6000.0,MORTGAGE,85000.0,32.54,0.1212,0,7353,OVER_FORTY,1
30693,14000.0,RENT,80000.0,21.69,0.1212,0,5009,UNDER_FORTY,0
30694,12375.0,RENT,42000.0,15.24,0.1531,0,9057,UNDER_FORTY,0
30695,3100.0,RENT,82000.0,5.37,0.1114,0,7138,UNDER_FORTY,1
30696,21000.0,MORTGAGE,92000.0,9.36,0.1972,0,8326,UNDER_FORTY,1
30697,8725.0,RENT,26000.0,28.43,0.1114,0,8722,OVER_FORTY,0
30698,9500.0,OWN,60000.0,27.72,0.089,0,9392,UNDER_FORTY,0
30699,11000.0,RENT,67000.0,29.43,0.1016,0,5100,UNDER_FORTY,0
30700,13500.0,MORTGAGE,104000.0,23.09,0.1409,0,7810,UNDER_FORTY,0
30701,18000.0,MORTGAGE,78000.0,33.22,0.1433,0,6196,UNDER_FORTY,0
30702,9600.0,RENT,44000.0,22.79,0.1311,0,7291,UNDER_FORTY,0
30703,14400.0,RENT,100000.0,5.02,0.1212,0,10457,UNDER_FORTY,0
30704,5000.0,MORTGAGE,45000.0,21.63,0.1409,0,6258,UNDER_FORTY,1
30705,35000.0,MORTGAGE,160000.0,7.78,0.1905,0,7110,UNDER_FORTY,0
30706,5600.0,RENT,69500.0,24.92,0.158,0,7841,UNDER_FORTY,0
30707,16000.0,MORTGAGE,75000.0,23.04,0.1727,0,8814,UNDER_FORTY,0
30708,4000.0,RENT,100000.0,13.14,0.1433,0,5800,UNDER_FORTY,0
30709,12750.0,RENT,37000.0,27.86,0.1905,0,7079,UNDER_FORTY,0
30710,10000.0,MORTGAGE,71200.0,12.13,0.0762,0,6561,UNDER_FORTY,0
30711,18200.0,RENT,72800.0,17.92,0.1409,0,7992,UNDER_FORTY,0
30712,1400.0,MORTGAGE,37000.0,27.66,0.1114,0,10091,UNDER_FORTY,0
30713,7500.0,MORTGAGE,27600.0,22.35,0.1905,0,7961,UNDER_FORTY,0
30714,4375.0,OWN,15911.0,19.91,0.1114,0,9422,UNDER_FORTY,0
30715,7200.0,RENT,50000.0,6.95,0.1409,0,7475,UNDER_FORTY,0
30716,6950.0,MORTGAGE,33000.0,18.44,0.089,0,8145,UNDER_FORTY,0
30717,8000.0,RENT,43260.0,14.59,0.1212,0,5769,UNDER_FORTY,0
30718,9750.0,RENT,29000.0,15.68,0.1114,0,7018,OVER_FORTY,0
30719,10000.0,MORTGAGE,50500.0,13.88,0.1212,0,6561,OVER_FORTY,0
30720,2400.0,MORTGAGE,58000.0,13.41,0.1212,0,6896,UNDER_FORTY,0
30721,18000.0,RENT,80000.0,23.08,0.1433,0,8844,OVER_FORTY,0
30722,9600.0,OWN,37000.0,15.73,0.1409,0,9695,UNDER_FORTY,0
30723,20800.0,MORTGAGE,62000.0,10.18,0.1409,0,8479,OVER_FORTY,0
30724,2400.0,RENT,49000.0,14.89,0.0662,0,7535,OVER_FORTY,0
30725,14400.0,RENT,85000.0,14.58,0.1311,0,6684,OVER_FORTY,0
30726,20700.0,MORTGAGE,71000.0,28.29,0.1114,0,11736,OVER_FORTY,0
30727,20000.0,MORTGAGE,60000.0,32.34,0.1311,0,7049,OVER_FORTY,0
30728,5375.0,RENT,26499.0,6.07,0.089,0,5435,UNDER_FORTY,0
30729,2000.0,MORTGAGE,51204.0,23.34,0.1212,0,11187,UNDER_FORTY,0
30730,6000.0,MORTGAGE,110000.0,15.17,0.1849,0,9636,UNDER_FORTY,0
30731,15000.0,MORTGAGE,56000.0,23.7,0.1875,0,8175,UNDER_FORTY,0
30732,7800.0,MORTGAGE,77648.0,10.58,0.158,0,8296,UNDER_FORTY,0
30733,8000.0,RENT,24000.0,11.9,0.1212,0,8661,UNDER_FORTY,0
30734,6950.0,MORTGAGE,32000.0,30.68,0.1016,0,8996,UNDER_FORTY,0
30735,10000.0,MORTGAGE,85000.0,11.11,0.1629,0,7810,UNDER_FORTY,0
30736,10000.0,RENT,98000.0,9.55,0.1409,0,14262,UNDER_FORTY,0
30737,9850.0,RENT,51000.0,24.75,0.1212,0,6804,UNDER_FORTY,0
30738,14000.0,MORTGAGE,44000.0,20.81,0.1433,0,7627,UNDER_FORTY,0
30739,17600.0,RENT,75000.0,23.49,0.089,0,9726,UNDER_FORTY,0
30740,30000.0,MORTGAGE,230000.0,11.77,0.2049,0,7291,UNDER_FORTY,0
30741,17625.0,RENT,45000.0,29.81,0.1875,0,10032,OVER_FORTY,0
30742,15000.0,MORTGAGE,46000.0,29.58,0.1212,0,7322,UNDER_FORTY,0
30743,11100.0,MORTGAGE,33000.0,31.16,0.089,0,13593,UNDER_FORTY,0
30744,30000.0,MORTGAGE,110000.0,5.69,0.1849,0,10549,UNDER_FORTY,0
30745,18000.0,MORTGAGE,83000.0,12.51,0.079,0,5861,UNDER_FORTY,0
30746,18225.0,MORTGAGE,148000.0,9.67,0.079,0,5708,UNDER_FORTY,0
30747,4500.0,MORTGAGE,82824.0,11.72,0.089,0,7961,UNDER_FORTY,0
30748,15000.0,RENT,60000.0,15.3,0.1875,0,6896,UNDER_FORTY,0
30749,8000.0,RENT,30000.0,23.72,0.1849,0,5496,OVER_FORTY,0
30750,10000.0,MORTGAGE,79000.0,20.16,0.1409,0,10914,UNDER_FORTY,0
30751,8725.0,MORTGAGE,44000.0,34.25,0.089,0,8145,OVER_FORTY,1
30752,8000.0,MORTGAGE,132000.0,27.76,0.1777,0,13227,OVER_FORTY,0
30753,10000.0,MORTGAGE,35000.0,13.13,0.1311,0,7596,UNDER_FORTY,0
30754,15000.0,RENT,65000.0,34.39,0.1905,0,6592,UNDER_FORTY,1
30755,8500.0,MORTGAGE,50000.0,26.9,0.1311,0,10032,UNDER_FORTY,0
30756,22050.0,RENT,84000.0,15.99,0.1777,0,4247,UNDER_FORTY,0
30757,12375.0,RENT,87000.0,34.44,0.1016,0,6531,UNDER_FORTY,0
30758,3250.0,MORTGAGE,38500.0,11.72,0.1531,0,7079,OVER_FORTY,0
30759,12000.0,MORTGAGE,67000.0,9.8,0.1433,0,8053,OVER_FORTY,0
30760,10000.0,MORTGAGE,45000.0,8.05,0.1409,0,4888,UNDER_FORTY,0
30761,5050.0,MORTGAGE,110000.0,2.3,0.0662,0,6074,UNDER_FORTY,1
30762,3000.0,RENT,10000.0,30.96,0.079,0,5192,UNDER_FORTY,0
30763,11225.0,RENT,48000.0,21.64,0.1016,0,11067,UNDER_FORTY,0
30764,20000.0,MORTGAGE,55000.0,34.91,0.1409,0,11128,UNDER_FORTY,1
30765,5375.0,RENT,27000.0,27.29,0.1114,0,7110,UNDER_FORTY,0
30766,10000.0,RENT,32000.0,23.66,0.1875,0,6714,UNDER_FORTY,0
30767,7875.0,RENT,25000.0,9.48,0.1114,0,5527,UNDER_FORTY,0
30768,35000.0,MORTGAGE,157200.0,14.67,0.089,0,11583,UNDER_FORTY,0
30769,10000.0,MORTGAGE,80000.0,6.01,0.0603,0,6439,UNDER_FORTY,0
30770,8000.0,MORTGAGE,100000.0,6.4,0.0603,0,7110,UNDER_FORTY,0
30771,12000.0,RENT,76000.0,10.71,0.1531,0,7169,UNDER_FORTY,0
30772,10000.0,RENT,36000.0,20.83,0.1212,0,5769,OVER_FORTY,0
30773,5250.0,RENT,17500.0,25.65,0.1849,0,8722,UNDER_FORTY,0
30774,11875.0,RENT,35859.2,29.21,0.1212,0,11918,UNDER_FORTY,1
30775,8575.0,MORTGAGE,83000.0,24.94,0.1409,0,5039,UNDER_FORTY,0
30776,12000.0,MORTGAGE,65000.0,11.93,0.158,0,9422,OVER_FORTY,0
30777,12000.0,OWN,100000.0,10.54,0.1433,0,7566,UNDER_FORTY,0
30778,14575.0,MORTGAGE,46000.0,20.17,0.0662,0,9330,UNDER_FORTY,0
30779,10000.0,RENT,50000.0,4.54,0.1311,0,5039,UNDER_FORTY,0
30780,20000.0,RENT,50000.0,21.22,0.1311,0,8265,OVER_FORTY,1
30781,3000.0,MORTGAGE,100000.0,26.74,0.1212,0,7841,UNDER_FORTY,0
30782,20000.0,RENT,62000.0,19.5,0.1905,0,10152,UNDER_FORTY,0
30783,10000.0,RENT,57000.0,12.42,0.0662,0,10549,OVER_FORTY,0
30784,7200.0,MORTGAGE,45000.0,13.63,0.1212,0,7322,UNDER_FORTY,0
30785,6500.0,RENT,53000.0,20.42,0.1311,0,7961,UNDER_FORTY,0
30786,5000.0,RENT,25000.0,21.09,0.0603,0,5983,UNDER_FORTY,0
30787,5600.0,RENT,55000.0,18.33,0.1311,0,7353,UNDER_FORTY,0
30788,4000.0,MORTGAGE,101769.0,17.38,0.1629,0,7627,OVER_FORTY,0
30789,6500.0,MORTGAGE,85000.0,10.53,0.0603,0,9545,UNDER_FORTY,0
30790,11375.0,RENT,91000.0,8.03,0.1212,0,6500,UNDER_FORTY,0
30791,20000.0,MORTGAGE,90000.0,1.99,0.1433,0,6896,UNDER_FORTY,0
30792,14000.0,OWN,40000.0,23.07,0.1777,0,7049,UNDER_FORTY,0
30793,20000.0,RENT,110000.0,5.43,0.1433,0,9118,UNDER_FORTY,1
30794,10000.0,RENT,35000.0,18.38,0.1433,0,6561,UNDER_FORTY,1
30795,7750.0,RENT,31000.0,18.04,0.1531,0,5588,UNDER_FORTY,0
30796,14000.0,MORTGAGE,128973.0,20.0,0.079,0,12923,UNDER_FORTY,1
30797,16550.0,MORTGAGE,52000.0,32.56,0.1727,0,7444,OVER_FORTY,0
30798,18400.0,MORTGAGE,47000.0,19.97,0.1212,0,8722,UNDER_FORTY,0
30799,13000.0,RENT,65000.0,9.71,0.1311,0,8996,UNDER_FORTY,0
30800,10000.0,MORTGAGE,43900.0,13.86,0.0662,0,8510,UNDER_FORTY,0
30801,11000.0,RENT,71000.0,16.73,0.1409,0,7200,UNDER_FORTY,0
30802,7200.0,RENT,45000.0,2.72,0.1311,0,9330,UNDER_FORTY,0
30803,16450.0,RENT,120000.0,15.21,0.1212,0,7869,UNDER_FORTY,0
30804,19375.0,RENT,50000.0,32.86,0.1311,0,6926,UNDER_FORTY,0
30805,30000.0,RENT,120000.0,12.69,0.1972,0,5618,UNDER_FORTY,0
30806,14000.0,RENT,55000.0,20.68,0.1311,0,11583,OVER_FORTY,0
30807,21000.0,MORTGAGE,120000.0,20.2,0.0762,0,9422,UNDER_FORTY,0
30808,10000.0,RENT,30000.0,25.44,0.1531,0,5343,UNDER_FORTY,0
30809,20000.0,RENT,75000.0,10.0,0.1409,0,7230,OVER_FORTY,0
30810,3075.0,RENT,12000.0,31.4,0.079,0,8599,UNDER_FORTY,0
30811,10000.0,RENT,104000.0,13.07,0.1433,0,6258,UNDER_FORTY,0
30812,7750.0,MORTGAGE,30000.0,21.52,0.1905,0,4035,UNDER_FORTY,0
30813,23850.0,RENT,60178.0,13.42,0.1433,0,12193,OVER_FORTY,0
30814,7800.0,RENT,50000.0,22.09,0.0762,0,6135,UNDER_FORTY,0
30815,10000.0,MORTGAGE,39000.0,22.64,0.1629,0,6105,UNDER_FORTY,0
30816,32000.0,RENT,91000.0,18.95,0.2328,0,6896,UNDER_FORTY,0
30817,15875.0,RENT,40000.0,21.09,0.1531,0,8510,UNDER_FORTY,0
30818,9000.0,RENT,43000.0,15.63,0.1409,0,8691,OVER_FORTY,1
30819,11500.0,RENT,33600.0,8.75,0.1114,0,5618,UNDER_FORTY,0
30820,12000.0,MORTGAGE,71500.0,24.5,0.1311,0,12344,OVER_FORTY,0
30821,8725.0,MORTGAGE,25000.0,24.53,0.1409,0,5922,UNDER_FORTY,0
30822,13250.0,MORTGAGE,47000.0,28.03,0.1212,0,7261,UNDER_FORTY,0
30823,12500.0,RENT,46000.0,32.17,0.1849,0,6653,UNDER_FORTY,0
30824,6000.0,RENT,48000.0,25.05,0.1311,0,6804,UNDER_FORTY,0
30825,8000.0,MORTGAGE,70000.0,16.17,0.1114,0,11674,UNDER_FORTY,0
30826,10575.0,MORTGAGE,80000.0,17.04,0.158,0,6166,UNDER_FORTY,0
30827,18250.0,RENT,48000.0,12.75,0.1433,0,8114,UNDER_FORTY,1
30828,5500.0,RENT,24555.6,18.72,0.1311,0,5435,UNDER_FORTY,0
30829,19750.0,RENT,90000.0,5.58,0.079,0,4947,UNDER_FORTY,0
30830,6400.0,RENT,70000.0,14.49,0.1409,0,7138,UNDER_FORTY,0
30831,8000.0,RENT,25000.0,34.49,0.1212,0,9149,UNDER_FORTY,0
30832,15850.0,RENT,40000.0,26.04,0.079,0,6135,UNDER_FORTY,0
30833,9325.0,RENT,28000.0,29.19,0.1114,0,5983,UNDER_FORTY,0
30834,8000.0,RENT,35000.0,26.88,0.1114,0,6745,UNDER_FORTY,0
30835,2000.0,RENT,24000.0,21.35,0.1409,0,9027,UNDER_FORTY,1
30836,6700.0,RENT,38000.0,11.08,0.1777,0,5618,UNDER_FORTY,0
30837,3000.0,RENT,38000.0,5.31,0.079,0,6074,UNDER_FORTY,0
30838,4000.0,RENT,98000.0,11.02,0.1629,0,5253,UNDER_FORTY,0
30839,9450.0,RENT,40000.0,0.75,0.0662,0,6196,UNDER_FORTY,0
30840,3000.0,OWN,42850.0,18.26,0.0762,0,16180,UNDER_FORTY,0
30841,12000.0,OWN,50000.0,22.3,0.1311,0,10183,UNDER_FORTY,0
30842,10000.0,RENT,74000.0,27.95,0.1114,0,10336,UNDER_FORTY,0
30843,9000.0,MORTGAGE,27000.0,22.27,0.1531,0,5039,UNDER_FORTY,0
30844,7425.0,MORTGAGE,57000.0,3.77,0.1114,0,7291,UNDER_FORTY,0
30845,4525.0,RENT,40000.0,25.14,0.1311,0,4735,UNDER_FORTY,0
30846,3300.0,RENT,50000.0,16.34,0.1311,0,7719,UNDER_FORTY,0
30847,12000.0,RENT,75000.0,16.62,0.1311,0,7931,OVER_FORTY,0
30848,7000.0,MORTGAGE,110000.0,18.95,0.1531,0,7900,UNDER_FORTY,0
30849,17500.0,MORTGAGE,45000.0,25.38,0.1311,0,7657,UNDER_FORTY,0
30850,8000.0,RENT,60000.0,12.55,0.1777,0,6074,UNDER_FORTY,0
30851,7750.0,OWN,47000.0,14.63,0.1409,0,12709,UNDER_FORTY,0
30852,19600.0,MORTGAGE,100000.0,21.82,0.1212,0,8053,OVER_FORTY,1
30853,15000.0,RENT,50000.0,15.55,0.1905,0,10336,UNDER_FORTY,0
30854,6000.0,RENT,110000.0,16.54,0.1016,0,7627,UNDER_FORTY,0
30855,8575.0,RENT,85000.0,13.26,0.1409,0,6258,UNDER_FORTY,0
30856,16000.0,MORTGAGE,40000.0,2.85,0.1409,0,6135,UNDER_FORTY,0
30857,5500.0,MORTGAGE,38838.0,23.2,0.1016,0,5588,UNDER_FORTY,1
30858,8000.0,RENT,32500.0,21.72,0.079,0,6988,UNDER_FORTY,0
30859,15000.0,RENT,80000.0,15.28,0.1212,0,12132,UNDER_FORTY,0
30860,7000.0,MORTGAGE,68000.0,18.64,0.1409,0,10944,OVER_FORTY,0
30861,6500.0,RENT,35500.0,4.23,0.0762,0,8996,OVER_FORTY,0
30862,7000.0,RENT,65000.0,23.82,0.0603,0,7230,UNDER_FORTY,0
30863,7625.0,RENT,38000.0,15.79,0.1849,0,4705,UNDER_FORTY,0
30864,11400.0,RENT,55000.0,19.82,0.1114,0,5374,UNDER_FORTY,0
30865,10075.0,RENT,30000.0,6.72,0.1531,0,5374,UNDER_FORTY,1
30866,4800.0,OWN,54000.0,22.58,0.1114,0,11705,OVER_FORTY,0
30867,6000.0,RENT,37500.0,15.81,0.1114,0,6196,UNDER_FORTY,0
30868,4000.0,MORTGAGE,85000.0,20.88,0.0603,0,8540,OVER_FORTY,0
30869,1600.0,RENT,45600.0,22.24,0.1212,0,11613,UNDER_FORTY,0
30870,9450.0,MORTGAGE,43130.0,16.55,0.1433,0,6714,OVER_FORTY,0
30871,9000.0,RENT,60000.0,27.28,0.0762,0,9422,UNDER_FORTY,0
30872,14000.0,RENT,95000.0,20.48,0.1212,0,8265,UNDER_FORTY,0
30873,8000.0,MORTGAGE,100000.0,14.54,0.1531,0,13044,UNDER_FORTY,0
30874,8000.0,RENT,84000.0,14.67,0.1409,0,9606,UNDER_FORTY,0
30875,11000.0,MORTGAGE,53000.0,14.88,0.0603,0,9361,UNDER_FORTY,0
30876,3975.0,MORTGAGE,38000.0,14.08,0.0662,0,7291,OVER_FORTY,0
30877,15750.0,MORTGAGE,64000.0,12.81,0.0603,0,8936,OVER_FORTY,0
30878,10200.0,MORTGAGE,83500.0,15.71,0.1433,0,8722,UNDER_FORTY,0
30879,20000.0,RENT,184000.0,13.79,0.079,0,7504,UNDER_FORTY,1
30880,3600.0,OWN,44000.0,23.1,0.1531,0,7504,OVER_FORTY,1
30881,10000.0,MORTGAGE,131000.0,6.94,0.158,0,7200,UNDER_FORTY,0
30882,8000.0,MORTGAGE,44000.0,14.67,0.079,0,6592,UNDER_FORTY,0
30883,4000.0,RENT,60000.0,8.36,0.1409,0,7596,UNDER_FORTY,1
30884,2000.0,RENT,22000.0,19.69,0.1409,0,5070,UNDER_FORTY,0
30885,23850.0,OWN,60000.0,4.6,0.079,0,8326,UNDER_FORTY,0
30886,4000.0,RENT,45000.0,11.65,0.1016,0,5374,UNDER_FORTY,0
30887,12800.0,RENT,60000.0,13.48,0.1114,0,13713,UNDER_FORTY,1
30888,18100.0,RENT,65000.0,22.97,0.1212,0,7931,UNDER_FORTY,0
30889,15000.0,RENT,45000.0,23.57,0.1777,0,7230,UNDER_FORTY,0
30890,18200.0,MORTGAGE,92000.0,12.18,0.1016,0,8206,OVER_FORTY,0
30891,12000.0,MORTGAGE,130000.0,16.91,0.1311,0,7566,UNDER_FORTY,0
30892,10575.0,MORTGAGE,48000.0,6.7,0.1849,0,6926,UNDER_FORTY,0
30893,10625.0,MORTGAGE,60000.0,4.8,0.1531,0,6500,OVER_FORTY,1
30894,5000.0,MORTGAGE,48300.0,20.25,0.1016,0,9726,UNDER_FORTY,0
30895,15000.0,MORTGAGE,95000.0,11.86,0.1629,0,7869,UNDER_FORTY,0
30896,10000.0,MORTGAGE,62000.0,10.51,0.1777,0,6623,OVER_FORTY,0
30897,6400.0,OWN,40000.0,7.35,0.1409,0,4400,UNDER_FORTY,0
30898,3000.0,MORTGAGE,55968.0,29.14,0.1531,0,7780,UNDER_FORTY,1
30899,6000.0,RENT,40000.0,8.36,0.1531,0,6043,UNDER_FORTY,0
30900,15000.0,RENT,60000.0,21.96,0.1433,0,6865,UNDER_FORTY,0
30901,1200.0,RENT,30000.0,31.64,0.1212,0,6714,UNDER_FORTY,0
30902,7200.0,RENT,45000.0,13.35,0.1212,0,6835,UNDER_FORTY,0
30903,3300.0,RENT,15000.0,13.12,0.1016,0,4522,UNDER_FORTY,0
30904,8000.0,MORTGAGE,82000.0,10.35,0.079,0,10152,OVER_FORTY,0
30905,10000.0,MORTGAGE,60000.0,11.92,0.1311,0,12102,OVER_FORTY,0
30906,12000.0,MORTGAGE,73000.0,20.48,0.1212,0,11583,OVER_FORTY,0
30907,6700.0,MORTGAGE,48000.0,3.1,0.1212,0,5983,OVER_FORTY,0
30908,4500.0,MORTGAGE,22000.0,13.75,0.1016,0,15085,UNDER_FORTY,0
30909,12000.0,MORTGAGE,96250.0,6.66,0.0603,0,9575,UNDER_FORTY,0
30910,1450.0,MORTGAGE,30000.0,22.4,0.089,0,5312,UNDER_FORTY,0
30911,8725.0,MORTGAGE,44000.0,22.72,0.1016,0,7931,OVER_FORTY,1
30912,20000.0,MORTGAGE,150000.0,7.37,0.1433,0,4797,UNDER_FORTY,0
30913,1800.0,MORTGAGE,38000.0,15.44,0.1849,0,5677,OVER_FORTY,0
30914,8000.0,RENT,60000.0,9.63,0.0762,0,8296,UNDER_FORTY,0
30915,10000.0,MORTGAGE,38000.0,15.22,0.1409,0,9088,UNDER_FORTY,0
30916,7000.0,MORTGAGE,70000.0,17.22,0.0603,0,10610,OVER_FORTY,1
30917,8350.0,RENT,60000.0,7.62,0.158,0,6926,OVER_FORTY,1
30918,15000.0,MORTGAGE,96000.0,10.39,0.1409,0,8540,UNDER_FORTY,0
30919,9500.0,RENT,40000.0,34.86,0.1777,0,15631,OVER_FORTY,0
30920,12000.0,RENT,60000.0,24.34,0.1212,0,7444,UNDER_FORTY,0
30921,7500.0,RENT,42000.0,23.26,0.1409,0,7841,UNDER_FORTY,0
30922,30000.0,MORTGAGE,92000.0,18.93,0.2247,0,12923,UNDER_FORTY,1
30923,7000.0,OWN,57000.0,22.31,0.1905,0,6835,UNDER_FORTY,0
30924,7200.0,MORTGAGE,50000.0,15.13,0.1311,0,5527,UNDER_FORTY,0
30925,10000.0,RENT,80000.0,20.22,0.1212,0,11187,UNDER_FORTY,1
30926,8400.0,MORTGAGE,34346.76,26.48,0.1311,0,6592,UNDER_FORTY,0
30927,16000.0,RENT,570000.0,0.94,0.1629,0,7444,UNDER_FORTY,0
